Code,Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
532524,2021-05-04,85.7,85.7,81.5,82.2,84.04397909612837,163032,839,13701858.0,49057,30.09,4.200000000000003,-3.5,1620086400.0
532525,2021-05-04,23.9,25.5,23.55,24.25,24.735760794501626,2919264,5440,72210216.0,1256049,43.03,1.9499999999999993,0.3500000000000014,1620086400.0
532527,2021-05-04,579.1,585.25,564.6,572.65,575.6144578313254,2988,262,1719936.0,2635,88.19,20.649999999999977,-6.4500000000000455,1620086400.0
532528,2021-05-04,123.95,124.4,119.35,119.75,122.34622600663876,20787,454,2543211.0,8348,40.16,5.050000000000011,-4.200000000000003,1620086400.0
532529,2021-05-04,64.95,65.5,60.5,63.5,63.618076195622805,14804,360,941802.0,9232,62.36,5.0,-1.4500000000000028,1620086400.0
532531,2021-05-04,873.55,873.55,836.65,841.15,858.7785594327299,53590,1437,46021943.0,11132,20.77,36.89999999999998,-32.39999999999998,1620086400.0
532532,2021-05-04,7.22,7.35,7.0,7.05,7.140838451837956,1593890,1515,11381711.0,1042301,65.39,0.34999999999999964,-0.16999999999999993,1620086400.0
532538,2021-05-04,6355.0,6424.0,6272.5,6292.45,6354.688779505537,8939,1420,56804563.0,1573,17.6,151.5,-62.55000000000018,1620086400.0
532539,2021-05-04,522.1,531.0,504.1,509.65,518.6887512443313,9041,765,4689465.0,2896,32.03,26.899999999999977,-12.450000000000045,1620086400.0
532540,2021-05-04,3060.0,3090.0,3035.2,3048.95,3059.8846516206145,71115,7291,217603697.0,25831,36.32,54.80000000000018,-11.050000000000182,1620086400.0
532541,2021-05-04,2944.0,2944.45,2833.45,2848.85,2888.4103917754933,7198,792,20790778.0,3286,45.65,111.0,-95.15000000000009,1620086400.0
532543,2021-05-04,44.2,46.75,43.6,44.95,45.65678063069248,43698,699,1995110.0,32760,74.97,3.1499999999999986,0.75,1620086400.0
532548,2021-05-04,362.0,375.6,361.55,366.1,368.33810715210075,34773,1250,12808221.0,12848,36.95,14.050000000000011,4.100000000000023,1620086400.0
532553,2021-05-04,102.65,102.85,100.4,100.95,102.07649253731343,13936,630,1422538.0,11010,79.0,2.4499999999999886,-1.7000000000000028,1620086400.0
532555,2021-05-04,104.25,105.95,103.4,103.8,104.98001179575267,696861,4842,73156476.0,272148,39.05,2.549999999999997,-0.45000000000000284,1620086400.0
532604,2021-05-04,4.9,4.9,4.53,4.8,4.839316254257387,343227,91,1660984.0,343227,100.0,0.3700000000000001,-0.10000000000000053,1620086400.0
532605,2021-05-04,418.35,421.45,404.8,411.25,413.16935123042504,4470,332,1846867.0,2351,52.6,16.649999999999977,-7.100000000000023,1620086400.0
532610,2021-05-04,52.15,56.0,45.65,46.1,50.39678129782222,2871965,11709,144737792.0,1200299,41.79,10.350000000000001,-6.049999999999997,1620086400.0
532612,2021-05-04,332.3,332.3,320.0,323.15,327.8472591804151,7516,470,2464100.0,3949,52.54,12.300000000000011,-9.150000000000034,1620086400.0
532613,2021-05-04,13.59,13.61,12.75,13.36,13.210567582872326,22957,97,303275.0,18965,82.61,0.8599999999999994,-0.23000000000000043,1620086400.0
532616,2021-05-04,66.55,68.0,64.5,64.8,65.99837372783549,19062,402,1258061.0,9150,48.0,3.5,-1.75,1620086400.0
532617,2021-05-04,89.05,94.0,86.05,89.75,90.52426103021082,36808,611,3332017.0,36808,100.0,7.950000000000003,0.7000000000000028,1620086400.0
532621,2021-05-04,14.1,14.1,13.7,13.7,13.961491442542787,1636,51,22841.0,1636,100.0,0.40000000000000036,-0.40000000000000036,1620086400.0
532622,2021-05-04,233.5,265.95,230.3,243.6,246.84089843025603,366684,9669,90512608.0,154343,42.09,35.64999999999998,10.099999999999994,1620086400.0
532624,2021-05-04,61.0,61.0,59.8,59.8,60.20890052356021,1910,29,114999.0,1910,100.0,1.2000000000000028,-1.2000000000000028,1620086400.0
532626,2021-05-04,225.95,228.0,218.0,219.3,223.15188590458263,13813,259,3082397.0,11158,80.78,10.0,-6.649999999999977,1620086400.0
532627,2021-05-04,3.13,3.19,3.03,3.06,3.08061589936233,5434784,11287,16742482.0,3110634,57.24,0.16000000000000014,-0.06999999999999984,1620086400.0
532628,2021-05-04,8.51,8.55,7.9,7.9,8.1195757201025,6161970,18182,50032582.0,4101872,66.57,0.6500000000000004,-0.6099999999999994,1620086400.0
532629,2021-05-04,7.32,7.7,7.32,7.32,7.6325,4400,17,33583.0,4400,100.0,0.3799999999999999,0.0,1620086400.0
532630,2021-05-04,96.0,96.0,88.45,88.7,91.94503522530906,15046,355,1383405.0,7817,51.95,7.549999999999997,-7.299999999999997,1620086400.0
532633,2021-05-04,362.0,362.0,348.0,349.15,349.51794871794874,2535,95,886028.0,2132,84.1,14.0,-12.850000000000023,1620086400.0
532636,2021-05-04,251.0,260.35,246.8,251.35,252.63411578287946,27137,1203,6855732.0,13377,49.29,13.550000000000011,0.3499999999999943,1620086400.0
532637,2021-05-04,144.0,144.0,136.15,136.7,139.19927371765775,24233,703,3373216.0,18440,76.09,7.849999999999994,-7.300000000000011,1620086400.0
532638,2021-05-04,199.9,202.15,195.0,195.7,198.55847457627118,4720,105,937196.0,2595,54.98,7.150000000000006,-4.200000000000017,1620086400.0
532640,2021-05-04,11.05,11.05,10.55,11.05,10.99795918367347,980,8,10778.0,979,99.9,0.5,0.0,1620086400.0
532641,2021-05-04,34.0,34.0,29.6,30.15,30.673852443783684,10762,148,330112.0,8541,79.36,4.399999999999999,-3.8500000000000014,1620086400.0
532642,2021-05-04,4050.0,4050.0,3986.0,3990.25,4004.8846153846152,52,31,208254.0,50,96.15,64.0,-59.75,1620086400.0
532644,2021-05-04,2785.0,2825.0,2756.3,2787.4,2775.073074761102,1779,488,4936855.0,1060,59.58,68.69999999999982,2.400000000000091,1620086400.0
532648,2021-05-04,13.93,14.15,13.81,13.83,13.963601271865265,19928526,26563,278273991.0,7060542,35.43,0.33999999999999986,-0.09999999999999964,1620086400.0
532649,2021-05-04,26.9,27.3,24.8,25.1,26.250129723460105,262096,1628,6880054.0,123433,47.09,2.5,-1.7999999999999972,1620086400.0
532650,2021-05-04,12.74,12.82,11.62,12.78,12.687255471625024,51630,176,655043.0,51630,100.0,1.200000000000001,0.03999999999999915,1620086400.0
532651,2021-05-04,36.8,38.0,35.85,36.1,36.98439099283521,3908,196,144535.0,3860,98.77,2.1499999999999986,-0.6999999999999957,1620086400.0
532652,2021-05-04,62.15,64.45,61.4,62.75,63.23585611297074,377018,2087,23841056.0,133518,35.41,3.0500000000000043,0.6000000000000014,1620086400.0
532654,2021-05-04,24.3,24.3,22.5,22.65,23.68485840133659,144846,600,3430657.0,67272,46.44,1.8000000000000007,-1.6500000000000021,1620086400.0
532656,2021-05-04,3.4,3.44,3.4,3.44,3.4376832865509432,350203,435,1203887.0,347753,99.3,0.040000000000000036,0.040000000000000036,1620086400.0
532659,2021-05-04,51.85,54.5,51.6,53.1,53.669523637794676,759779,2342,40776977.0,272407,35.85,2.8999999999999986,1.25,1620086400.0
532660,2021-05-04,30.7,30.7,30.7,30.7,30.69999763944952,84726,220,2601088.0,79510,93.84,0.0,0.0,1620086400.0
532661,2021-05-04,342.0,342.85,329.0,333.05,337.24901960784314,1020,133,343994.0,590,57.84,13.850000000000023,-8.949999999999989,1620086400.0
532662,2021-05-04,21.6,21.75,20.65,21.05,21.149643581872105,19219,311,406475.0,16436,85.52,1.1000000000000014,-0.5500000000000007,1620086400.0
532663,2021-05-04,931.35,935.0,890.0,901.65,914.0726577437858,4184,588,3824480.0,3033,72.49,45.0,-29.700000000000045,1620086400.0
532666,2021-05-04,0.67,0.68,0.65,0.67,0.663793503339535,1401243,785,930136.0,858971,61.3,0.030000000000000027,0.0,1620086400.0
532667,2021-05-04,5.21,5.31,5.01,5.07,5.128568664744497,7887614,14645,40452170.0,3872819,49.1,0.2999999999999998,-0.13999999999999968,1620086400.0
532668,2021-05-04,171.1,175.65,162.4,163.25,168.41531398589933,12198,505,2054330.0,6804,55.78,13.25,-7.849999999999994,1620086400.0
532670,2021-05-04,13.98,13.98,12.66,12.66,13.447378526168226,5546956,4412,74592017.0,3283399,59.19,1.3200000000000003,-1.3200000000000003,1620086400.0
532673,2021-05-04,21.8,21.8,17.9,17.9,19.544936752459023,1103284,3180,21563616.0,651480,59.05,3.900000000000002,-3.900000000000002,1620086400.0
532674,2021-05-04,61.0,64.45,60.15,64.0,62.10519707636429,44602,687,2770016.0,34572,77.51,4.300000000000004,3.0,1620086400.0
532678,2021-05-04,7.19,7.39,7.16,7.26,7.290101647007664,18397,96,134116.0,15891,86.38,0.22999999999999954,0.0699999999999994,1620086400.0
532679,2021-05-04,131.0,131.0,120.25,123.7,125.56960734319225,5883,254,738726.0,3155,53.63,10.75,-7.299999999999997,1620086400.0
532683,2021-05-04,1840.45,1885.95,1830.0,1871.8,1866.2373019097927,2461,522,4592810.0,881,35.8,55.950000000000045,31.34999999999991,1620086400.0
532684,2021-05-04,119.75,126.0,119.75,119.75,121.13267593886144,918373,7692,111244979.0,537273,58.5,6.25,0.0,1620086400.0
532686,2021-05-04,42.05,44.15,42.05,43.2,42.09617097061442,1123,8,47274.0,1123,100.0,2.1000000000000014,1.1500000000000057,1620086400.0
532687,2021-05-04,341.0,348.3,338.0,341.05,342.58,200,19,68516.0,187,93.5,10.300000000000011,0.05000000000001137,1620086400.0
532689,2021-05-04,1153.6,1153.6,1107.05,1112.1,1125.316483917652,76699,4185,86310649.0,17338,22.61,46.549999999999955,-41.5,1620086400.0
532690,2021-05-04,0.57,0.58,0.57,0.58,0.5744347826086956,5750,9,3303.0,5750,100.0,0.010000000000000009,0.010000000000000009,1620086400.0
532692,2021-05-04,2.23,2.23,2.23,2.23,2.2297142857142855,2625,10,5853.0,2625,100.0,0.0,0.0,1620086400.0
532693,2021-05-04,1.34,1.38,1.31,1.35,1.3447593008994276,78272,56,105257.0,78272,100.0,0.06999999999999984,0.010000000000000009,1620086400.0
532694,2021-05-04,2.3,2.3,2.19,2.26,2.237964728312679,8392,22,18781.0,8392,100.0,0.10999999999999988,-0.040000000000000036,1620086400.0
532695,2021-05-04,5.6,5.8,5.49,5.56,5.586382978723404,3525,20,19692.0,2499,70.89,0.3099999999999996,-0.040000000000000036,1620086400.0
532696,2021-05-04,2.72,2.72,2.6,2.65,2.6855858877188274,74545,67,200197.0,74545,100.0,0.1200000000000001,-0.07000000000000028,1620086400.0
532698,2021-05-04,89.8,99.75,86.7,92.1,95.86523568791034,108597,1951,10410677.0,61618,56.74,13.049999999999997,2.299999999999997,1620086400.0
532699,2021-05-04,64.0,64.0,61.1,61.45,61.89642992304781,7927,267,490653.0,6204,78.26,2.8999999999999986,-2.549999999999997,1620086400.0
532700,2021-05-04,146.1,149.4,142.0,146.4,147.67574931880108,734,50,108394.0,598,81.47,7.400000000000006,0.30000000000001137,1620086400.0
532701,2021-05-04,5.98,5.98,5.8,5.95,5.8408408408408405,1998,7,11670.0,1998,100.0,0.1800000000000006,-0.03000000000000025,1620086400.0
532702,2021-05-04,277.5,278.3,262.75,265.2,271.39950439594014,29459,662,7995158.0,4232,14.37,15.550000000000011,-12.300000000000011,1620086400.0
532705,2021-05-04,55.45,56.7,55.45,56.35,56.352978147360275,20684,418,1165605.0,17258,83.44,1.25,0.8999999999999986,1620086400.0
532706,2021-05-04,267.5,269.9,266.1,267.25,268.0367361639121,24989,951,6697970.0,14768,59.1,3.7999999999999545,-0.25,1620086400.0
532707,2021-05-04,515.0,518.95,485.0,491.1,500.2647645344378,6519,421,3261226.0,3592,55.1,33.950000000000045,-23.899999999999977,1620086400.0
532710,2021-05-04,63.05,63.8,61.95,62.45,63.13638574729418,16446,416,1038341.0,6316,38.4,1.8499999999999943,-0.5999999999999943,1620086400.0
532712,2021-05-04,1.84,1.89,1.61,1.67,1.757181409781131,19752215,4474,34708225.0,10916941,55.27,0.2799999999999998,-0.17000000000000015,1620086400.0
532713,2021-05-04,5.56,5.68,5.19,5.22,5.390106068509825,103518,209,557973.0,81051,78.3,0.4899999999999993,-0.33999999999999986,1620086400.0
532714,2021-05-04,404.8,404.8,389.2,392.6,393.3250433006173,45034,2455,17713000.0,30594,67.94,15.600000000000023,-12.199999999999989,1620086400.0
532716,2021-05-04,40.5,41.25,39.3,41.0,39.678222907036464,3894,17,154507.0,3756,96.46,1.9500000000000028,0.5,1620086400.0
532717,2021-05-04,94.9,95.0,93.2,93.3,94.34821428571429,560,30,52835.0,401,71.61,1.7999999999999972,-1.6000000000000085,1620086400.0
532719,2021-05-04,15.4,15.65,15.1,15.4,15.3450837692366,13191,107,202417.0,7637,57.9,0.5500000000000007,0.0,1620086400.0
532720,2021-05-04,160.75,162.5,154.65,155.45,158.43019429134154,597093,4578,94597560.0,174541,29.23,7.849999999999994,-5.300000000000011,1620086400.0
532721,2021-05-04,8.44,8.44,8.44,8.44,8.439975054568132,3207,6,27067.0,3207,100.0,0.0,0.0,1620086400.0
532722,2021-05-04,19.6,19.8,19.1,19.3,19.50639449090015,4066,123,79313.0,2775,68.25,0.6999999999999993,-0.3000000000000007,1620086400.0
532725,2021-05-04,1225.0,1230.0,1207.95,1217.6,1220.298245614035,570,108,695570.0,387,67.89,22.049999999999955,-7.400000000000091,1620086400.0
532726,2021-05-04,61.7,61.7,55.15,55.5,57.924715177191274,17467,472,1011771.0,12968,74.24,6.550000000000004,-6.200000000000003,1620086400.0
532728,2021-05-04,25.2,28.25,24.9,27.3,27.07315557564117,17702,403,479249.0,12482,70.51,3.3500000000000014,2.1000000000000014,1620086400.0
532729,2021-05-04,164.0,172.35,143.0,143.0,153.9382599297487,162844,3543,25067922.0,96429,59.22,29.349999999999994,-21.0,1620086400.0
532730,2021-05-04,8.41,8.56,8.29,8.3,8.341176470588236,935,218,7799.0,835,89.3,0.27000000000000135,-0.10999999999999943,1620086400.0
532731,2021-05-04,2.04,2.05,2.04,2.05,2.0499689247980113,32180,15,65968.0,32180,100.0,0.009999999999999787,0.009999999999999787,1620086400.0
532732,2021-05-04,808.1,946.0,808.1,878.0,895.2339885859226,1577,283,1411784.0,752,47.69,137.89999999999998,69.89999999999998,1620086400.0
532733,2021-05-04,516.5,516.5,488.15,489.95,501.5180062353945,179299,3834,89921677.0,41755,23.29,28.350000000000023,-26.55000000000001,1620086400.0
532734,2021-05-04,993.0,1039.0,942.0,960.1,990.7216049174237,29609,2132,29334276.0,15281,51.61,97.0,-32.89999999999998,1620086400.0
532735,2021-05-04,127.85,130.6,122.1,123.75,128.0585296216988,23817,823,3049970.0,19519,81.95,8.5,-4.099999999999994,1620086400.0
532737,2021-05-04,63.1,69.9,62.55,64.95,65.60282156843057,19918,531,1306677.0,17870,89.72,7.3500000000000085,1.8500000000000014,1620086400.0
532738,2021-05-04,8.35,8.35,7.7,8.35,8.1929996248634,61311,127,502321.0,61311,100.0,0.6499999999999995,0.0,1620086400.0
532740,2021-05-04,46.65,46.65,44.05,46.6,45.57457044673539,2910,35,132622.0,2910,100.0,2.6000000000000014,-0.04999999999999716,1620086400.0
532741,2021-05-04,161.0,161.45,136.1,149.55,149.14219226448404,74772,905,11151660.0,18756,25.08,25.349999999999994,-11.449999999999989,1620086400.0
532742,2021-05-04,7399.0,7399.0,7152.0,7205.95,7235.74748603352,895,308,6475994.0,691,77.21,247.0,-193.05000000000018,1620086400.0
532745,2021-05-04,33.75,33.75,30.05,31.9,31.635775862068964,1392,32,44037.0,1147,82.4,3.6999999999999993,-1.8500000000000014,1620086400.0
532746,2021-05-04,0.8,0.8,0.78,0.78,0.791407574901074,1769,6,1400.0,1769,100.0,0.020000000000000018,-0.020000000000000018,1620086400.0
532748,2021-05-04,67.35,67.95,64.55,65.4,66.42371097860399,2851,33,189374.0,2851,100.0,3.4000000000000057,-1.9499999999999886,1620086400.0
532749,2021-05-04,126.8,127.05,124.2,124.3,125.23354554816964,21362,923,2675239.0,10646,49.84,2.8499999999999943,-2.5,1620086400.0
532754,2021-05-04,23.55,23.55,22.9,23.0,23.121031862250597,921906,1430,21315418.0,338337,36.7,0.6500000000000021,-0.5500000000000007,1620086400.0
532755,2021-05-04,960.0,969.85,956.0,960.85,961.4456300603932,218733,4717,210299887.0,156391,71.5,13.850000000000023,0.8500000000000227,1620086400.0
532756,2021-05-04,174.0,179.4,171.2,171.8,174.8384078983706,57936,1139,10129438.0,12822,22.13,8.200000000000017,-2.1999999999999886,1620086400.0
532757,2021-05-04,1085.0,1085.0,1058.9,1068.1,1074.1969504447268,787,219,845393.0,598,75.98,26.09999999999991,-16.90000000000009,1620086400.0
532759,2021-05-04,8.0,8.0,7.64,7.71,7.896759608138659,1327,12,10479.0,1286,96.91,0.3600000000000003,-0.29000000000000004,1620086400.0
532760,2021-05-04,35.5,35.5,34.35,34.5,34.647337158965065,9933,304,344152.0,9325,93.88,1.1499999999999986,-1.0,1620086400.0
532761,2021-05-04,47.7,47.9,47.0,47.0,47.487723214285715,896,52,42549.0,767,85.6,0.8999999999999986,-0.7000000000000028,1620086400.0
532762,2021-05-04,143.0,147.8,143.0,144.1,145.42937612575733,30535,971,4440686.0,20895,68.43,4.800000000000011,1.0999999999999943,1620086400.0
532764,2021-05-04,109.2,109.2,103.85,104.2,108.26151665485472,1411,49,152757.0,1252,88.73,5.3500000000000085,-5.0,1620086400.0
532766,2021-05-04,0.58,0.58,0.58,0.58,0.58,100,1,58.0,100,100.0,0.0,0.0,1620086400.0
532767,2021-05-04,30.55,30.8,29.0,29.25,29.709088326283226,63356,613,1882249.0,36141,57.04,1.8000000000000007,-1.3000000000000007,1620086400.0
532768,2021-05-04,595.6,598.4,570.0,574.8,578.5684523809524,1680,162,971995.0,1344,80.0,28.399999999999977,-20.800000000000068,1620086400.0
532771,2021-05-04,19.75,19.75,18.8,18.95,19.401053391666313,23543,603,456759.0,20098,85.37,0.9499999999999993,-0.8000000000000007,1620086400.0
532772,2021-05-04,90.0,92.8,89.0,90.6,91.66123434381392,282077,1647,25855526.0,71390,25.31,3.799999999999997,0.5999999999999943,1620086400.0
532773,2021-05-04,45.4,45.4,42.15,42.3,43.486437613019895,1659,58,72144.0,1659,100.0,3.25,-3.1000000000000014,1620086400.0
532774,2021-05-04,48.1,48.75,47.25,47.35,47.9884575026233,2859,180,137199.0,2631,92.03,1.5,-0.75,1620086400.0
532775,2021-05-04,0.69,0.69,0.66,0.67,0.6721473030928651,8538911,696,5739406.0,5685449,66.58,0.029999999999999916,-0.019999999999999907,1620086400.0
532776,2021-05-04,19.4,19.65,18.8,19.05,19.128723128723127,3861,134,73856.0,2982,77.23,0.8499999999999979,-0.34999999999999787,1620086400.0
532777,2021-05-04,4841.0,4907.7,4753.7,4795.55,4800.535940099833,24040,3380,115404884.0,14524,60.42,154.0,-45.44999999999982,1620086400.0
532779,2021-05-04,398.3,407.3,395.55,403.8,402.21913904304785,26668,599,10726380.0,2051,7.69,11.75,5.5,1620086400.0
532780,2021-05-04,7.41,7.9,7.41,7.65,7.641277641277641,17094,50,130620.0,8202,47.98,0.4900000000000002,0.2400000000000002,1620086400.0
532782,2021-05-04,43.7,45.1,42.6,42.9,43.84696132596685,28960,466,1269808.0,20484,70.73,2.5,-0.8000000000000043,1620086400.0
532783,2021-05-04,81.5,83.5,75.7,76.6,80.53801093086807,550368,2999,44325544.0,212413,38.59,7.799999999999997,-4.900000000000006,1620086400.0
532784,2021-05-04,490.05,498.0,474.3,479.0,486.7592026670371,129582,1215,63075231.0,110932,85.61,23.69999999999999,-11.050000000000011,1620086400.0
532785,2021-05-04,63.95,71.75,63.15,67.0,68.44419164882227,29888,565,2045660.0,13799,46.17,8.600000000000001,3.049999999999997,1620086400.0
532790,2021-05-04,883.4,885.95,861.0,865.9,876.234930762965,14732,806,12908693.0,9983,67.76,24.950000000000045,-17.5,1620086400.0
532794,2021-05-04,6.1,6.87,6.1,6.53,6.388681318073653,542519,1940,3465981.0,344597,63.52,0.7700000000000005,0.4300000000000006,1620086400.0
532795,2021-05-04,0.84,0.89,0.83,0.84,0.8647172380404854,3304900,381,2857804.0,1870430,56.6,0.06000000000000005,0.0,1620086400.0
532796,2021-05-04,145.35,145.35,133.4,134.75,137.9260236578708,10990,1308,1515807.0,8910,81.07,11.949999999999989,-10.599999999999994,1620086400.0
532797,2021-05-04,35.5,35.5,34.55,34.9,35.12258064516129,3720,75,130656.0,2441,65.62,0.9500000000000028,-0.6000000000000014,1620086400.0
532798,2021-05-04,40.45,40.45,37.55,37.9,38.84255593289759,234388,1125,9104229.0,125665,53.61,2.9000000000000057,-2.5500000000000043,1620086400.0
532799,2021-05-04,16.75,16.75,15.65,16.35,16.30487666249858,8797,43,143434.0,8594,97.69,1.0999999999999996,-0.3999999999999986,1620086400.0
532800,2021-05-04,33.5,34.15,32.25,33.35,33.624087120083296,828833,2634,27868753.0,548634,66.19,1.8999999999999986,-0.14999999999999858,1620086400.0
532801,2021-05-04,30.05,31.75,29.65,29.65,30.199004975124378,1005,13,30350.0,1004,99.9,2.1000000000000014,-0.40000000000000213,1620086400.0
532804,2021-05-04,396.9,397.1,381.65,390.05,387.92396907216494,1552,187,602058.0,850,54.77,15.450000000000045,-6.849999999999966,1620086400.0
532805,2021-05-04,178.0,183.4,176.0,177.45,179.15786197774838,12853,529,2302716.0,6696,52.1,7.400000000000006,-0.5500000000000114,1620086400.0
532806,2021-05-04,10.16,11.0,10.16,10.6,10.193181818181818,88,12,897.0,88,100.0,0.8399999999999999,0.4399999999999995,1620086400.0
532807,2021-05-04,32.45,33.0,31.85,32.25,32.68412090251171,2349,13,76775.0,1525,64.92,1.1499999999999986,-0.20000000000000284,1620086400.0
532808,2021-05-04,175.1,184.8,175.1,177.7,183.70747740345112,1217,23,223572.0,1116,91.7,9.700000000000017,2.5999999999999943,1620086400.0
532809,2021-05-04,124.55,129.55,122.4,123.9,125.94575500874801,679012,6393,85518679.0,134969,19.88,7.150000000000006,-0.6499999999999915,1620086400.0
532810,2021-05-04,107.15,111.7,107.05,107.85,109.61457885845165,898534,4946,98492426.0,206651,23.0,4.650000000000006,0.6999999999999886,1620086400.0
532811,2021-05-04,284.85,287.95,278.0,280.8,282.7471783295711,443,57,125257.0,395,89.16,9.949999999999989,-4.050000000000011,1620086400.0
532812,2021-05-04,2.64,2.64,2.45,2.45,2.4672727272727273,1100,2,2714.0,1100,100.0,0.18999999999999995,-0.18999999999999995,1620086400.0
